## CALIMA_EGY_LEMMA	SAMA_LEMMA	CALIMA_ALMOR_POS	SAMA_POS	SAMA-Gloss
mu&ax~irap_1	mu&ax~arap_1	pos:noun	pos:noun	rear;;rear positions
mu&ax~irap_1	mu&ax~arap_1	pos:noun	pos:noun	rear;;rear positions
UNK	mu&ax~ar_2	UNK	pos:adj	recently;;finally
mu&Axo*ap_1	mu&Axa*ap_1	pos:noun	pos:noun	offense
mu&Axo*ap_1	mu&Axa*ap_1	pos:noun	pos:noun	offense
mu&o*iy_1	mu&o*iy_1	pos:adj	pos:noun	harmful;;offensive
mu&olim_1	mu&olim_1	pos:adj	pos:adj	painful;;distressing
mu&omin_1	mu&omin_2	pos:noun	pos:noun	believer (Muslim)
mu&osif_1	mu&osif_1	pos:adj	pos:adj	regrettable;;unfortunate
mu&otamar_1	mu&otamar_1	pos:noun	pos:noun	conference;;convention
UNK	layosa_2	UNK	pos:part_neg	not;;is;;are + not;;are + indeed + not
mu$Abih_1	ma$Abih_1	pos:adj	pos:noun	similarities
mu$Abih_1	mu$Abih_1	pos:adj	pos:adj	similar
mu$Abih_1	mu$Abih_1	pos:adj	pos:adj	similar
mu$Abohap_1	mu$Abahap_1	pos:noun	pos:noun	resemblance;;similarity
mu$aEowa*_1	sAHir_2	pos:adj	pos:adj	charming;;enchanting
mu$aEowa*_1	mu$aEowi*_1	pos:adj	pos:noun	trickster;;quack
mu$aEowa*_1	muxAdiE_1	pos:adj	pos:adj	swindler;;crook
mu$aEowa*_1	UNK	pos:adj	UNK	UNK
UNK	mu$aEowi*_1	UNK	pos:noun	trickster;;quack
UNK	mu$aEowi*_1	UNK	pos:noun	trickster;;quack
mu$Afohap_1	UNK	pos:noun	UNK	UNK
mu$Afohap_1	mu$Afahap_1	pos:noun	pos:noun	verbal;;oral;;speech;;orally;;verbally
UNK	mu$Agib_1	UNK	pos:adj	agitator;;subverter;;rioter
mA$iy_1	UNK	pos:noun	UNK	UNK
mu$ah~iy~_1	mu$ah~iy_2	pos:noun	pos:noun	appetizing
mu$ah~iy~_1	mu$ah~iy_2	pos:noun	pos:noun	appetizing
UNK	mu$Ahid_1	UNK	pos:adj	viewing;;observing;;witnessing
mu$Ahodap_1	mu$Ahadap_1	pos:noun	pos:noun	observation;;viewing;;inspection
mu$Ahorap_1	mu$Aharap_1	pos:noun	pos:noun	monthly salary;;monthly payment;;monthly
mu$Ahorap_1	mu$Aharap_1	pos:noun	pos:noun	monthly salary;;monthly payment;;monthly
mu$aj~iE_1	mu$aj~iE_1	pos:adj	pos:adj	encouraging
mu$Akis_1	mu$Akis_1	pos:adj	pos:adj	quarrelsome
mu$Akosap_1	mu$Akasap_1	pos:noun	pos:noun	quarrel;;dispute
UNK	mA$iy_1	UNK	pos:noun	infantry;;pedestrians
UNK	mA$iy_1	UNK	pos:noun	infantry;;pedestrians
mu$Ar_1	mu$Ar_1	pos:adj	pos:adj	aforementioned
mu$ar~aE_1	mu$ar~iE_1	pos:adj	pos:noun	legislator;;law-maker
UNK	UNK	UNK	UNK	UNK
UNK	mu$ar~iE_1	UNK	pos:noun	legislator;;law-maker
mu$Arokap_1	mu$Arakap_1	pos:noun	pos:noun	participation;;association
mu$ATorap_1	mu$ATarap_1	pos:noun	pos:noun	participation;;sharing
mu$iE~_1	mu$iE~_1	pos:adj	pos:adj	radiating;;radioactive
mu$iE~_1	{inobiEAv_1	pos:adj	pos:noun	revival;;resurrection
mu$iE~_1	mu$iE~_1	pos:adj	pos:adj	radiating;;radioactive
mu$iE~_1	mu$iE~_1	pos:adj	pos:adj	radiating;;radioactive
mu$iyr_1	mu$iyr_2	pos:noun	pos:noun	field marshal;;general
mu$iyr_1	mu$iyr_2	pos:noun	pos:noun	field marshal;;general
mu$iyr_1	mu$iyr_1	pos:adj	pos:adj	indicative;;indicating;;pointing out
mu$iyr_1	mu$iyr_1	pos:adj	pos:adj	indicative;;indicating;;pointing out
mu$iyrap_1	UNK	pos:noun_prop	UNK	UNK
mu$obiE_1	mu$ab~aE_1	pos:adj	pos:adj	satiated;;saturated;;charged
mu$oEil_1	UNK	pos:adj	UNK	UNK
mu$oEir_1	UNK	pos:adj	UNK	UNK
mu$ofiy_1	muEAlij_1	pos:noun	pos:noun	processor;;CPU
UNK	UNK	UNK	UNK	UNK
mu$ohir_1	mu$ah~ar_1	pos:adj	pos:adj	famous;;notorious
mu$okil_1	SuEuwbap_1	pos:noun	pos:noun	difficulty
mu$okil_1	Eaqabap_1	pos:noun	pos:noun	obstacle;;obstacles
mu$okil_1	mu$okil_1	pos:noun	pos:noun	problem;;difficulty
mu$okil_1	mu$okil_1	pos:noun	pos:noun	problem;;difficulty
mu$okilap_1	SuEuwbap_1	pos:noun	pos:noun	difficulty
mu$okilap_1	Eaqabap_1	pos:noun	pos:noun	obstacle;;obstacles
mu$okilap_1	mu$okilap_1	pos:noun	pos:noun	problem;;issue;;problems;;issues;;inconveniences
mu$okilap_1	mu$okilap_1	pos:noun	pos:noun	problem;;issue;;problems;;issues;;inconveniences
mu$orif_1	mu$orif_1	pos:noun	pos:noun	supervisor;;director
mu$orif_1	mu$orif_1	pos:noun	pos:noun	supervisor;;director
mu$orif_1	mu$orif_1	pos:adj	pos:adj	supervising;;directing
mu$oriH_1	mumotiE_1	pos:adj	pos:adj	pleasing;;gratifying
mu$oriH_1	UNK	pos:adj	UNK	UNK
mu$orik_1	mu$orik_1	pos:adj	pos:adj	polytheist
mu$otabah_1	mu$otabah_1	pos:adj	pos:adj	suspicious;;suspected
mu$otad~_1	UNK	pos:adj	UNK	UNK
mu$otaEil_1	mu$otaEil_1	pos:adj	pos:adj	burning;;ablaze;;being waged (war)
mu$otamal_1	mu$otamal_1	pos:noun	pos:noun	contents
UNK	mu$otamil_1	UNK	pos:adj	including;;comprising;;containing
UNK	UNK	UNK	UNK	UNK
mu$otamil_1	mu$otamil_1	pos:adj	pos:adj	including;;comprising;;containing
mu$otarak_1	mu$otarak_1	pos:adj	pos:adj	shared;;common;;joint;;collective
mu$otarak_1	mu$otarak_1	pos:adj	pos:adj	shared;;common;;joint;;collective
mu$otarak_1	mu$otarak_1	pos:noun	pos:adj	shared;;common;;joint;;collective
mu$otarak_1	mu$otarak_1	pos:adj	pos:adj	shared;;common;;joint;;collective
mu$otaraw_1	UNK	pos:noun	UNK	UNK
UNK	UNK	UNK	UNK	UNK
mu$otaray_1	mu$otariy_1	pos:noun	pos:noun	buyer
UNK	UNK	UNK	UNK	UNK
mu$otarik_1	mu$otarik_1	pos:adj	pos:adj	participating;;subscribing
UNK	mu$otariy_1	UNK	pos:adj	buying
mu$otariy_1	mu$otariy_2	pos:noun_prop	pos:noun_prop	Jupiter
mu$otariy_1	mu$otariy_2	pos:noun_prop	pos:noun_prop	Jupiter
muba*~ir_1	muba*~ir_1	pos:adj	pos:noun	squanderer
muba$~ir_1	muba$~ir_1	pos:noun	pos:noun	missionary;;announcer
mubA$ar_1	mubA$ir_1	pos:adj	pos:adj	direct;;immediate
mubA$arap_1	mubA$arap_1	pos:noun	pos:noun	beginning;;pursuit;;directly;;immediately
mubA$arap_1	mubA$arap_1	pos:noun	pos:noun	beginning;;pursuit;;directly;;immediately
mubA$ir_1	mubA$ir_1	pos:noun	pos:adj	direct;;immediate
mubA$ir_1	mubA$ir_1	pos:adj	pos:adj	direct;;immediate
mubA$ir_1	mubA$ir_1	pos:adj	pos:adj	direct;;immediate
mubA$ir_1	mubA$ir_1	pos:adj	pos:adj	direct;;immediate
mubA$orap_1	mubA$arap_1	pos:noun	pos:noun	beginning;;pursuit;;directly;;immediately
mubAd_1	UNK	pos:adj	UNK	UNK
mubAdo>ap_1	UNK	pos:noun	UNK	UNK
mubAdir_1	UNK	pos:adj	UNK	UNK
mubAdorap_1	mubAdarap_1	pos:noun	pos:noun	initiative;;proposal
mubAdorap_1	mubAdarap_1	pos:noun	pos:noun	initiative;;proposal
mubAH_1	mubAH_1	pos:adj	pos:noun	permissible
mubAH_1	jA}iz_1	pos:adj	pos:adj	lawful;;possible
mubAH_1	mubAH_1	pos:adj	pos:noun	permissible
mubAH_1	mubAH_1	pos:adj	pos:noun	permissible
mubAH_1	mubAH_1	pos:adj	pos:noun	permissible
mubAhAh_1	UNK	pos:noun	UNK	UNK
mubAHosap_1	mubAHavap_1	pos:noun	pos:noun	discussion;;talk;;negotiation;;discussions;;talks;;negotiations
mubaj~al_1	mubaj~al_1	pos:adj	pos:noun	revered;;venerable
mubal~ig_1	mubal~ig_1	pos:adj	pos:adj	announcing
mubal~ig_1	mubal~ig_1	pos:adj	pos:adj	announcing
mubal~ig_1	mubal~ig_1	pos:adj	pos:adj	announcing
mubal~iT_1	mubal~aT_1	pos:noun	pos:noun	tiled;;paved
mubAlag_1	mubAlag_1	pos:adj	pos:adj	exaggerated
mubAlAh_1	UNK	pos:noun	UNK	UNK
mubAlig_1	mubAlag_1	pos:adj	pos:adj	exaggerated
mubAlig_1	mubAlig_1	pos:adj	pos:adj	exaggerating
mubAliy_1	mubAliy_1	pos:adj	pos:noun	concerned;;caring
mubAlogap_1	mubAlagap_1	pos:noun	pos:noun	exaggeration
mubar~azAtiy_1	mubar~iz_1	pos:noun	pos:noun	winner
mubar~id_1	mubar~ad_1	pos:noun	pos:noun	cooled;;chilled
mubar~id_1	mubar~id_1	pos:noun	pos:noun	cooler;;refreshing
mubar~ir_1	mubar~ir_1	pos:noun	pos:noun	excuse;;justification
mubar~ir_1	mubar~ir_1	pos:noun	pos:noun	excuse;;justification
mubArak_1	mubArak_2	pos:adj	pos:adj	blessed;;fortunate
mubArak_1	mubArak_2	pos:adj	pos:adj	blessed;;fortunate
mubArak_1	mubArak_1	pos:noun_prop	pos:noun_prop	Mubarak
mubArak_1	mubArak_2	pos:adj	pos:adj	blessed;;fortunate
mubArAp_1	mubArAp_1	pos:noun	pos:noun	match;;game;;competition;;matches;;games;;competitions
mubArAp_1	musAbaqap_1	pos:noun	pos:noun	race;;competition
mubArAp_1	mubArAp_1	pos:noun	pos:noun	match;;game;;competition;;matches;;games;;competitions
mubArAp_1	mubArAp_1	pos:noun	pos:noun	match;;game;;competition;;matches;;games;;competitions
mubAriz_1	mubAriz_1	pos:adj	pos:noun	competitor
mubArozap_1	mubArazap_1	pos:noun	pos:noun	contest;;duel;;competition
mubArozap_1	mubArazap_1	pos:noun	pos:noun	contest;;duel;;competition
mubAsoTap_1	tabas~uT_1	pos:noun	pos:noun	candor;;frankness
mubAsoTap_1	UNK	pos:noun	UNK	UNK
mubAsoTap_1	UNK	pos:noun	UNK	UNK
mubAyaEap_1	mubAyaEap_1	pos:noun	pos:noun	allegiance;;transaction
mubAyoEap_1	mubAyaEap_1	pos:noun	pos:noun	allegiance;;transaction
mubAyoEap_1	mubAyaEap_1	pos:noun	pos:noun	allegiance;;transaction
mubAyonap_1	UNK	pos:noun	UNK	UNK
mubiyd_1	mubiyd_1	pos:adj	pos:adj	destructive;;exterminating
mubiyd_1	mubiyd_1	pos:noun	pos:adj	destructive;;exterminating
mubiyd_1	mubiyd_1	pos:adj	pos:adj	destructive;;exterminating
mubiyE_1	bayoE_1	pos:noun	pos:noun	sale;;selling;;sales
mubiyH_1	UNK	pos:adj	UNK	UNK
mubiyn_1	mubiyn_1	pos:adj	pos:adj	plain;;clear;;evident
mubiyn_1	mubay~in_1	pos:adj	pos:adj	indicating
mubiyn_1	mubiyn_1	pos:adj	pos:adj	plain;;clear;;evident
mubiyt_1	mabiyt_1	pos:noun	pos:noun	lodging
mubodiy_1	mubodiy_1	pos:adj	pos:adj	expressing;;showing;;demonstrating
muboEad_1	muboEad_1	pos:adj	pos:noun	deported;;deportee
muboEid_1	UNK	pos:adj	UNK	UNK
muboriz_1	mubar~az_1	pos:adj	pos:adj	embossed
mubota*al_1	mubota*al_1	pos:adj	pos:noun	vulgar;;degraded
mubota*al_1	fAHi$_1	pos:adj	pos:adj	monstrous;;obscene
mubota*al_1	mubota*al_1	pos:adj	pos:noun	vulgar;;degraded
UNK	fAtuwrap_1	UNK	pos:noun	invoice;;bill
mubotadi}_1	UNK	pos:adj	UNK	UNK
mubotadi}_1	fAtuwrap_1	pos:noun	pos:noun	invoice;;bill
mubotadi}_1	mubotadi}_1	pos:adj	pos:noun	beginning;;beginner
mubotadi}_1	mubotadi}_1	pos:adj	pos:noun	beginning;;beginner
mubotadiy_1	UNK	pos:adj	UNK	UNK
mubotadiy_1	UNK	pos:noun	UNK	UNK
mubotadiy_1	mubotadi}_1	pos:adj	pos:noun	beginning;;beginner
mubotahij_1	mubotahij_1	pos:adj	pos:adj	delighted;;celebrating;;rejoicing
mubotakar_1	mubotakar_1	pos:adj	pos:adj	invented;;created
mubotakar_1	mubotakar_1	pos:adj	pos:adj	invented;;created
UNK	UNK	UNK	UNK	UNK
mubotaliy_1	mubotaliy_1	pos:adj	pos:noun	afflicting;;testing;;trying
UNK	maHoZuwZ_1	UNK	pos:adj	fortunate;;contented
mud~aEiy_1	mud~aEaY_1	pos:noun	pos:noun	defendant;;claims;;pretensions
mud~aEiy_1	mud~aEiy_2	pos:adj	pos:adj	claiming;;alleging
mud~ap_1	mud~ap_1	pos:noun	pos:noun	period of time;;interval
mud~axar_1	mudab~ir_1	pos:adj	pos:noun	manager;;organizer;;master(mind)
mud~axar_1	mud~axar_1	pos:noun	pos:noun	savings;;supplies
muDA'_1	muDA'_1	pos:adj	pos:adj	bright;;illuminated
mudab~ar_1	mudab~ar_1	pos:adj	pos:adj	deliberate;;intended;;planned
mudab~ar_1	mudab~ar_1	pos:adj	pos:adj	deliberate;;intended;;planned
mudab~ir_1	mudab~ir_1	pos:adj	pos:noun	manager;;organizer;;master(mind)
mudab~ir_1	mudab~ir_1	pos:adj	pos:noun	manager;;organizer;;master(mind)
muDAd~_1	muDAd~_2	pos:adj	pos:adj	anti-;;counter-;;contra-
muDAd~_1	muDAd~_2	pos:adj	pos:adj	anti-;;counter-;;contra-
muDAd~_1	muDAd~_2	pos:adj	pos:adj	anti-;;counter-;;contra-
mudaE~am_1	mudaE~am_1	pos:adj	pos:adj	strengthened;;supported
muDAEaf_1	muDAEaf_1	pos:adj	pos:adj	doubled;;multiple;;denominator
UNK	muDAEaf_1	UNK	pos:noun	doubled;;multiple;;denominator
muDAEif_1	muDAEif_1	pos:adj	pos:noun	servo
mudAEobap_1	mudAEabap_1	pos:noun	pos:noun	joke;;jest;;philandering
muDAEof_1	muDAEaf_1	pos:noun	pos:noun	doubled;;multiple;;denominator
muDAf_1	muDAf_1	pos:adj	pos:adj	added
mudAHorap_1	muSAraEap_1	pos:noun	pos:noun	wrestling;;struggle
mudaj~aj_1	UNK	pos:adj	UNK	UNK
mudam~irap_1	mudam~irap_1	pos:noun	pos:noun	destroyer (ship)
UNK	|nisap_1	UNK	pos:noun	lady;;Miss
mudAn_1	mudAn_1	pos:adj	pos:adj	convicted;;guilty;;condemned
mudan~as_1	UNK	pos:adj	UNK	UNK
mudar~aEap_1	mudar~aEap_1	pos:noun	pos:noun	armored vehicle;;armored vehicles
mudar~aj_1	mudar~aj_2	pos:noun	pos:noun	amphitheater;;bleachers
mudar~ib_1	mudar~ib_1	pos:noun	pos:noun	trainer;;coach;;instructor
mudar~is_1	mudar~is_1	pos:noun	pos:noun	instructor;;teacher
muDAriE_1	muDAriE_1	pos:adj	pos:noun	similar;;resembling
muDAriE_1	muDAriE_1	pos:noun	pos:noun	similar;;resembling
muDAriE_1	muDAriE_1	pos:adj	pos:noun	similar;;resembling
muDAroEap_1	muDAraEap_1	pos:noun	pos:noun	similarity;;resemblance
mudaw~an_1	mudaw~an_1	pos:adj	pos:noun	record;;entry;;document
mudAwolap_1	mudAwalap_1	pos:noun	pos:noun	negotiation;;deliberation;;alternately;;one after the other
mudir~_1	mudir~_1	pos:adj	pos:adj	copious;;unrestrained
mudir~_1	mudir~_1	pos:adj	pos:adj	copious;;unrestrained
muDir~_1	muDir~_1	pos:adj	pos:adj	harmful;;injurious
muDir~_1	muDir~_1	pos:adj	pos:adj	harmful;;injurious
muDiy'_1	muDiy'_1	pos:adj	pos:adj	shining;;bright
muDiyf_1	muDiyf_1	pos:noun	pos:noun	host;;steward;;stewardess;;hostess
muDiyf_1	muDiyf_1	pos:noun	pos:noun	host;;steward;;stewardess;;hostess
muDiyf_1	muDiyf_1	pos:adj	pos:adj	adding
muDiyf_1	muDiyf_1	pos:adj	pos:adj	adding
muDiyfap_1	UNK	pos:noun	UNK	UNK
mudiyn_1	mudiyn_1	pos:adj	pos:adj	lending
mudiyr_1	mudiyr_1	pos:noun	pos:noun	director;;manager;;chief;;directors;;managers
mudiyr_1	mudiyr_1	pos:adj	pos:adj	directing
mudiyriy~ap_1	mudiyriy~ap_2	pos:noun	pos:noun	district;;province
muDoEif_1	muDoEif_1	pos:adj	pos:noun	debilitating
mudogam_1	UNK	pos:adj	UNK	UNK
mudohab_1	mu*ah~ab_1	pos:adj	pos:adj	gilded;;golden
mudohi$_1	mudohi$_1	pos:adj	pos:adj	surprising;;alarming
muDoHik_1	muDoHik_1	pos:adj	pos:adj	laughable;;ridiculous;;funny
muDoHik_1	muDoHik_1	pos:adj	pos:adj	laughable;;ridiculous;;funny
mudoliy_1	UNK	pos:adj	UNK	UNK
muDomar_1	muDomar_1	pos:adj	pos:adj	tacit;;implied;;covert
mudomin_1	mudomin_1	pos:adj	pos:noun	addict
muDomir_1	muDomar_1	pos:adj	pos:adj	tacit;;implied;;covert
muDoniy_1	muDoniy_1	pos:adj	pos:adj	debilitating;;exhausting
muDoniy_1	muDoniy_1	pos:adj	pos:adj	debilitating;;exhausting
mudoraj_1	mudoraj_1	pos:adj	pos:adj	inserted;;included
mudorij_1	mudar~aj_1	pos:adj	pos:adj	graded;;terraced
mudorik_1	mudorik_1	pos:adj	pos:adj	realizing;;knowing
mudorik_1	mudorik_1	pos:noun	pos:noun	mature;;rational
mudorik_1	mudorik_1	pos:adj	pos:adj	realizing;;knowing
muDoTahad_1	muDoTahad_1	pos:adj	pos:adj	persecuted;;brutalized
muDoTar~_1	muDoTar~_1	pos:adj	pos:adj	compelled;;forced;;obligated
muDoTar~_1	muDoTar~_1	pos:adj	pos:adj	compelled;;forced;;obligated
muDoTarib_1	muDoTarib_1	pos:adj	pos:adj	disturbed;;agitated;;disrupted
mudoxil_1	mudoxal_1	pos:adj	pos:adj	entered;;included;;inserted
muduyoriy~ap_1	mudiyriy~ap_2	pos:noun	pos:noun	district;;province
muEab~a>_1	muEab~a>_1	pos:adj	pos:adj	packaged;;packed in sacks
muEad~_1	muEad~_1	pos:adj	pos:adj	prepared;;destined
muEad~al_1	muEad~al_1	pos:noun	pos:noun	average;;rate;;mean;;average rates;;mean figures
muEAdolap_1	muEAdalap_2	pos:noun	pos:noun	equation
muEAfAh_1	UNK	pos:noun	UNK	UNK
muEAfAh_1	UNK	pos:noun	UNK	UNK
UNK	muEAfAp_1	UNK	pos:noun	exemption;;pardon;;exemptions;;pardons
muEAfaY_1	muEAfaY_1	pos:adj	pos:adj	exempted;;excused;;healthy
muEAhodap_1	muEAhadap_1	pos:noun	pos:noun	treaty;;accord;;pact;;treaties;;accords;;pacts
muEAhodap_1	muEAhadap_1	pos:noun	pos:noun	treaty;;accord;;pact;;treaties;;accords;;pacts
muEAkosap_1	muEAkasap_1	pos:noun	pos:noun	disturbance;;molestation
UNK	muEal~ab_1	UNK	pos:adj	canned
UNK	UNK	UNK	UNK	UNK
UNK	muEal~aq_1	UNK	pos:adj	suspended;;pending
UNK	muEal~iq_1	UNK	pos:adj	commenting
UNK	muEal~aq_1	UNK	pos:adj	suspended;;pending
UNK	muEal~iq_1	UNK	pos:adj	commenting
UNK	muEal~aq_1	UNK	pos:adj	suspended;;pending
muEal~aq_1	muEal~aq_1	pos:noun	pos:adj	suspended;;pending
UNK	UNK	UNK	UNK	UNK
muEal~imap_1	UNK	pos:noun	UNK	UNK
muEal~iq_1	muEal~iq_1	pos:noun	pos:noun	commentator
muEal~iq_1	muEal~iq_1	pos:noun	pos:noun	commentator
muEAlojap_1	muEAlajap_1	pos:noun	pos:noun	treatment;;therapy;;processing
muEAlojap_1	muEAlajap_1	pos:noun	pos:noun	treatment;;therapy;;processing
muEam~ad_1	UNK	pos:adj	UNK	UNK
UNK	muEAmalap_1	UNK	pos:noun	treatment;;dealing with;;procedure
UNK	muEAmalap_1	UNK	pos:noun	treatment;;dealing with;;procedure
UNK	muEAmalap_1	UNK	pos:noun	treatment;;dealing with;;procedure
muEAmolap_1	muEAmalap_1	pos:noun	pos:noun	treatment;;dealing with;;procedure
muEAmolap_1	muEAmalap_1	pos:noun	pos:noun	treatment;;dealing with;;procedure
muEAn_1	UNK	pos:adj	UNK	UNK
muEAnAh_1	UNK	pos:noun	UNK	UNK
muEaq~am_1	muEaq~am_1	pos:adj	pos:adj	pasteurized;;disinfected
muEAqib_1	muEAqib_1	pos:adj	pos:adj	punishing;;alternate
muEAqobap_1	muEAqabap_1	pos:noun	pos:noun	punishment;;sanction
muEAr_1	muEAr_1	pos:adj	pos:adj	borrowed;;loaned
muEAr_1	muEAr_1	pos:adj	pos:adj	borrowed;;loaned
muEar~ab_1	muEar~ab_1	pos:adj	pos:adj	Arabicized;;translated
muEar~ib_1	muEar~ib_1	pos:adj	pos:adj	declaring;;expressing
muEAroDap_1	muEAraDap_1	pos:noun	pos:noun	opposition
muEASir_1	muEASir_1	pos:adj	pos:adj	contemporary;;contemporaneous
muEASir_1	muEASir_1	pos:adj	pos:adj	contemporary;;contemporaneous
muEasokar_1	muEasokar_1	pos:noun	pos:noun	camp;;encampment;;camps;;encampments
muEasokar_1	muEasokar_1	pos:noun	pos:noun	camp;;encampment;;camps;;encampments
muEASorap_1	UNK	pos:noun	UNK	UNK
UNK	muEaw~iq_1	UNK	pos:adj	impeding
UNK	muEaw~iq_1	UNK	pos:noun	obstacle;;impediment;;obstacles;;impediments
muEAwonap_1	muEAwanap_1	pos:noun	pos:noun	assistance;;aid
muEay~an_1	muEay~an_1	pos:adj	pos:adj	fixed;;determined;;prescribed
muEay~an_1	muEay~an_1	pos:adj	pos:adj	fixed;;determined;;prescribed
muEay~an_1	muEay~an_1	pos:noun	pos:adj	fixed;;determined;;prescribed
muEay~an_1	muEay~an_1	pos:adj	pos:adj	fixed;;determined;;prescribed
UNK	muEAyadap_1	UNK	pos:noun	holiday greetings
muEaydap_1	muEAyadap_1	pos:noun	pos:noun	holiday greetings
muEAyonap_1	muEAyanap_1	pos:noun	pos:noun	examination;;inspection;;observation
muEAyonap_1	muEAyanap_1	pos:noun	pos:noun	examination;;inspection;;observation
muEaz~az_1	muEaz~iz_1	pos:adj	pos:adj	reinforcing;;reinforcement
muEid~_1	muEad~_1	pos:adj	pos:adj	prepared;;destined
muEid~_1	muEad~_1	pos:noun	pos:noun	equipment;;material
UNK	muEay~an_1	UNK	pos:adj	fixed;;determined;;prescribed
muEiyd_1	muEiyd_1	pos:noun	pos:noun	tutor;;lecturer
muEiyd_1	muEiyd_1	pos:noun	pos:noun	tutor;;lecturer
muEiyd_1	muEiyd_1	pos:adj	pos:noun	tutor;;lecturer
muEiyn_1	muEiyn_1	pos:adj	pos:adj	helping;;assisting;;supporting
muEiyn_1	muEiyn_1	pos:adj	pos:adj	helping;;assisting;;supporting
muEiyr_1	muEiyr_1	pos:adj	pos:noun	lender
muEodam_1	muEodim_1	pos:adj	pos:adj	lacking;;poor;;destitute
muEodam_1	UNK	pos:adj	UNK	UNK
muEodim_1	muEodim_1	pos:adj	pos:adj	lacking;;poor;;destitute
muEodiy_1	muEodiy_1	pos:adj	pos:adj	contagious;;infectious
muEodiy_1	muEodiy_1	pos:adj	pos:adj	contagious;;infectious
muEofaY_1	muEofaY_1	pos:adj	pos:adj	exempted;;excused
muEofiy_1	UNK	pos:adj	UNK	UNK
muEojab_1	muEojab_1	pos:adj	pos:adj	admirer;;proud
muEojab_1	muEojib_1	pos:adj	pos:adj	admirable
muEojab_1	muEojab_1	pos:adj	pos:adj	admirer;;proud
muEojab_1	muEojab_1	pos:adj	pos:adj	admirer;;proud
muEojab_1	muEojab_1	pos:adj	pos:adj	admirer;;proud
muEojam_1	muEojam_1	pos:noun	pos:noun	dictionary;;lexicon;;dictionaries;;lexicons
muEojib_1	muEojib_1	pos:adj	pos:adj	admirable
muEojizap_1	muEojizap_1	pos:noun	pos:noun	miracle;;miracles
UNK	maEolam_1	UNK	pos:noun	sign;;mark;;features;;sights
muEolam_1	UNK	pos:adj	UNK	UNK
muEolan_1	muEolan_1	pos:adj	pos:adj	declared;;announced;;posted
muEolim_1	UNK	pos:adj	UNK	UNK
muEolin_1	muEolin_1	pos:noun	pos:noun	announcer;;advertiser
muEolin_1	muEolin_1	pos:noun	pos:noun	announcer;;advertiser
muEolin_1	muEolin_1	pos:adj	pos:adj	announcing;;advertising
muEoriD_1	muEar~aD_1	pos:adj	pos:adj	exposed;;vulnerable
muEotabar_1	muEotabar_1	pos:adj	pos:adj	considered;;regarded;;considerable
muEotabar_1	muEotabar_1	pos:adj	pos:adj	considered;;regarded;;considerable
muEotAd_1	muEotAd_3	pos:adj	pos:adj	typical;;usual;;habitual;;customary
UNK	muEotadil_1	UNK	pos:adj	moderate;;liberal;;balanced
muEotadil_1	muEotadil_1	pos:adj	pos:adj	moderate;;liberal;;balanced
muEotadiy_1	muEotadiy_1	pos:adj	pos:adj	aggressor;;assailant
muEotamad_1	muEotamad_1	pos:adj	pos:adj	authorized;;dependable;;accredited
muEotamid_1	muEotamid_1	pos:adj	pos:adj	employing;;adopting;;recognizing
muEotaqal_1	muEotaqal_1	pos:noun	pos:noun	prison camp;;prisoner;;detainee
muEotaqal_1	muEotaqal_1	pos:noun	pos:noun	prison camp;;prisoner;;detainee
muEotaqal_1	muEotaqal_1	pos:adj	pos:adj	detained;;held prisoner
muEotaraf_1	muEotaraf_1	pos:adj	pos:adj	recognized;;acknowledged;;admitted
muEotariD_1	muEotariD_2	pos:adj	pos:adj	transversal;;lying across
muEotarif_1	muEotaraf_1	pos:adj	pos:adj	recognized;;acknowledged;;admitted
muEotaSim_1	muEotaSim_1	pos:noun_prop	pos:noun_prop	Mu'tasim;;Motacem
muEotaSim_1	muEotaSim_1	pos:noun_prop	pos:noun_prop	Mu'tasim;;Motacem
muEotaSim_1	muEotaSim_2	pos:adj	pos:adj	seeking refuge;;resorting to
muEotaz~_1	muEotaz~_2	pos:noun_prop	pos:noun_prop	Mu'tazz
muEotaz~_1	muEotaz~_2	pos:noun_prop	pos:noun_prop	Mu'tazz
muEotaz~_1	muEotaz~_1	pos:adj	pos:adj	proud;;mighty
muEoTiy_1	muEoTiy_1	pos:adj	pos:noun	donor;;giving
muEoTiy_1	muEoTiy_1	pos:noun	pos:noun	donor;;giving
muEoTiy_1	muEoTiy_1	pos:adj	pos:noun	donor;;giving
muEoZam_1	muEoZam_1	pos:noun_quant	pos:noun_quant	most, majority
muEoZam_1	muEoZam_1	pos:noun	pos:noun_quant	most, majority
mufaD~al_1	mufaD~al_1	pos:adj	pos:adj	favorite;;preferred
mufAEil_1	mufAEil_1	pos:noun	pos:noun	reactor;;reactors
mufAEil_1	mufAEil_1	pos:noun	pos:noun	reactor;;reactors
mufahoras_1	mufahoras_1	pos:adj	pos:adj	catalogued;;indexed
mufAjo>ap_1	mufAja>ap_1	pos:noun	pos:noun	surprise;;surprises;;by surprise
mufAjo>ap_1	mufAja>ap_1	pos:noun	pos:noun	surprise;;surprises;;by surprise
mufAja>_1	UNK	pos:adj	UNK	UNK
mufAji}_1	mufAji}_1	pos:adj	pos:adj	surprising;;unexpected;;sudden
mufak~ir_1	mufak~ir_1	pos:noun	pos:noun	intellectual
mufak~ir_1	mufak~ir_1	pos:adj	pos:adj	thinking;;intellectual
